customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Churn
7336-RLLRH,Male,37,27,Yes,DSL,Yes,Yes,2,2425.5,No
4373-MAVJG,Female,54,14,Yes,Fiber optic,No,Yes,2,2727.0,Yes
8901-HJXTF,Female,55,12,No,DSL,No,No,1,876.0,Yes
7710-JSYOA,Female,43,69,Yes,Fiber optic,No,Yes,1,2799.0,No
5419-KLXBN,Female,28,25,Yes,Fiber optic,Yes,No,1,2674.5,Yes
3424-NMNBO,Male,22,58,Yes,Fiber optic,Yes,Yes,0,3265.5,Yes
9885-MFVSU,Female,60,35,No,DSL,Yes,No,1,1390.5,No
4514-GFCFI,Female,24,16,Yes,Fiber optic,Yes,No,2,2542.5,Yes
0607-MVMGC,Male,19,45,Yes,DSL,Yes,Yes,1,2362.5,No
3365-SAIGS,Female,24,17,Yes,Fiber optic,Yes,No,0,2506.5,No
9828-AOQLM,Female,54,1,Yes,DSL,No,No,1,1371.0,Yes
8022-BECSI,Male,49,22,Yes,DOCSIS,No internet service,No internet service,2,588.0,No
8000-REIQB,Female,56,1,Yes,Fiber optic,No,No,0,2098.5,Yes
9993-LHIEB,Male,51,67,Yes,DSL,No,Yes,2,2035.4999999999998,No
0266-CLZKZ,Female,20,67,Yes,Fiber optic,Yes,Yes,1,3169.5,No
7615-ESMYF,Female,57,2,No,DSL,Yes,Yes,2,1338.0,Yes
3858-VOBET,Male,51,23,Yes,Fiber optic,No,No,0,2248.5,Yes
7020-OZKXZ,Female,48,9,Yes,Fiber optic,No,No,1,2265.0,No
3977-QCRSL,Female,61,5,Yes,DOCSIS,No internet service,No internet service,2,604.5,No
0017-DINOC,Male,45,54,No,DSL,Yes,No,2,1356.0,No
1447-PJGGA,Female,22,57,Yes,Fiber optic,Yes,Yes,2,2857.5,Yes
8565-CLBZW,Male,60,24,Yes,Fiber optic,Yes,No,2,2695.5,Yes
9139-WQQDY,Female,31,49,Yes,Fiber optic,Yes,Yes,1,3013.5,Yes
0224-HJAPT,Male,25,5,Yes,DSL,No,No,2,1414.5,Yes
8086-OVPWV,Male,23,2,Yes,Fiber optic,No,Yes,2,2406.0,Yes
9430-FRQOC,Female,42,4,Yes,Fiber optic,No,No,0,2613.0,Yes
7639-OPLNG,Male,50,70,Yes,DSL,Yes,No,2,2377.5,No
3074-GQWYX,Male,56,5,Yes,Fiber optic,No,No,0,2277.0,Yes
1492-QGCLU,Male,39,53,Yes,DSL,Yes,Yes,1,2571.0,No
6845-RGTYS,Female,64,47,Yes,Fiber optic,Yes,No,2,2962.5,Yes
7328-OWMOM,Female,22,31,Yes,DOCSIS,No internet service,No internet service,2,603.0,No
4418-LZMSV,Male,47,13,Yes,DSL,No,No,0,1854.0,No
5155-AZQPB,Female,39,28,Yes,DSL,No,No,2,1497.0,No
8861-HGGKB,Female,19,10,Yes,Fiber optic,No,Yes,0,2593.5,Yes
1087-GRUYI,Male,35,38,Yes,DOCSIS,No internet service,No internet service,1,612.0,No
7065-YUNRY,Female,59,1,Yes,DSL,No,No,1,1359.0,Yes
7694-VLBWQ,Male,32,67,Yes,Fiber optic,Yes,Yes,1,3123.0,Yes
2546-KZAAT,Male,31,52,Yes,DSL,Yes,Yes,2,2262.0,No
0181-RITDD,Male,53,62,Yes,Fiber optic,Yes,Yes,2,3244.5,No
5989-PGKJB,Female,39,16,Yes,Fiber optic,No,Yes,1,2587.5,No
4795-KTRTH,Female,42,5,Yes,Fiber optic,No,No,0,2430.0,Yes
8272-ONJLV,Male,46,12,Yes,Fiber optic,Yes,Yes,1,2871.0,No
1488-PBLJN,Female,55,72,Yes,Fiber optic,Yes,Yes,2,3505.5,No
0308-GIQJT,Male,24,71,Yes,Fiber optic,Yes,Yes,2,3172.5,No
3778-FOAQW,Female,18,24,Yes,DOCSIS,No internet service,No internet service,2,604.5,No
4452-ROHMO,Female,47,15,Yes,DOCSIS,No internet service,No internet service,2,588.0,No
6481-OGDOO,Male,62,67,Yes,Fiber optic,No,Yes,2,2718.0,Yes
3090-LETTY,Male,49,2,Yes,DSL,No,No,0,1828.5,No
5349-AZPEW,Female,34,5,No,DSL,No,No,2,751.5,No
3753-TSEMP,Female,47,15,Yes,Fiber optic,Yes,Yes,1,2644.5,Yes
8305-VHZBZ,Male,38,1,Yes,DOCSIS,No internet service,No internet service,0,606.0,Yes
9720-JJJOR,Male,62,41,Yes,DSL,No,No,0,1809.0,No
8100-HZZLJ,Female,27,43,Yes,DSL,No,Yes,1,1918.5,No
8775-ERLNB,Male,26,1,Yes,Fiber optic,No,No,1,2229.0,No
8309-IEYJD,Female,35,1,Yes,Fiber optic,No,No,2,2118.0,No
9172-JITSM,Female,38,26,Yes,Fiber optic,Yes,Yes,2,2724.0,Yes
6298-QDFNH,Male,38,22,Yes,Fiber optic,No,No,1,2380.5,Yes
7398-HPYZQ,Male,30,71,Yes,DSL,Yes,Yes,2,2716.5,No
3546-GHEAE,Male,34,7,Yes,DOCSIS,No internet service,No internet service,0,583.5,No
7361-YPXFS,Female,57,28,Yes,DSL,No,No,0,1933.5,No
6557-BZXLQ,Male,45,16,Yes,Fiber optic,No,No,2,2089.5,No
2550-QHZGP,Male,34,7,Yes,DOCSIS,No internet service,No internet service,2,585.0,No
7519-JTWQH,Female,56,69,Yes,Fiber optic,Yes,Yes,2,3315.0,No
2538-OIMXF,Female,26,1,No,DSL,No,No,0,741.0,No
8543-MSDMF,Male,46,3,Yes,DSL,Yes,Yes,1,2322.0,No
9961-JBNMK,Male,20,21,Yes,Fiber optic,Yes,Yes,2,2904.0,Yes
1170-SASML,Female,46,69,Yes,Fiber optic,No,No,2,2562.0,No
4872-JCVCA,Female,23,71,No,DSL,No,No,2,1428.0,No
5346-BZCHP,Female,31,69,Yes,DOCSIS,No internet service,No internet service,0,582.0,No
2038-LLMLM,Female,42,48,Yes,Fiber optic,Yes,Yes,0,3115.5,No
6173-ITPWD,Male,50,47,Yes,Fiber optic,No,No,2,2500.5,Yes
9734-UYXQI,Female,27,2,Yes,DSL,No,No,2,1482.0,Yes
1216-BGTSP,Male,41,45,Yes,Fiber optic,Yes,Yes,0,3253.5,No
4138-NAXED,Male,51,51,Yes,Fiber optic,No,No,2,2430.0,No
2189-UXTKY,Female,24,22,Yes,DSL,Yes,Yes,0,2376.0,Yes
0744-BIKKF,Male,49,72,Yes,DSL,Yes,Yes,2,2599.5,No
7483-IQWIB,Male,21,37,Yes,Fiber optic,Yes,No,2,2788.5,No
5248-KWLAR,Male,47,71,Yes,DSL,Yes,Yes,2,2710.5,No
4958-GZWIY,Male,37,7,Yes,DSL,No,No,2,1461.0,Yes
7996-MHXLW,Female,51,66,Yes,DOCSIS,No internet service,No internet service,2,754.5,No
7833-PKIHD,Male,34,51,Yes,DSL,Yes,Yes,2,2292.0,No
7061-OVMIM,Female,38,30,Yes,DOCSIS,No internet service,No internet service,0,586.5,No
5153-RTHKF,Female,62,34,Yes,Fiber optic,Yes,No,2,2560.5,No
1852-QSWCD,Male,41,64,Yes,DOCSIS,No internet service,No internet service,0,744.0,No
4832-VRBMR,Male,47,65,Yes,Fiber optic,Yes,Yes,0,3094.5,No
9079-LWTFD,Male,52,47,Yes,Fiber optic,Yes,No,2,3022.5,No
6356-ELRKD,Female,53,1,Yes,Fiber optic,Yes,Yes,2,2868.0,Yes
8624-GIOUT,Female,59,49,Yes,DSL,No,No,2,1792.5,Yes
3392-EHMNK,Female,46,67,Yes,Fiber optic,Yes,No,0,2823.0,No
5986-WWXDV,Male,58,39,Yes,DOCSIS,No internet service,No internet service,0,580.5,No
3061-BCKYI,Male,28,14,Yes,DOCSIS,No internet service,No internet service,1,597.0,No
6179-GJPSO,Female,52,43,Yes,Fiber optic,Yes,Yes,2,3244.5,Yes
7901-TBKJX,Male,26,56,Yes,Fiber optic,Yes,Yes,2,3031.5,No
7228-PAQPD,Female,25,14,Yes,DSL,No,Yes,2,1773.0,No
3177-LASXD,Female,21,1,Yes,Fiber optic,No,No,2,2140.5,Yes
7746-QYVCO,Male,43,16,Yes,DSL,No,No,2,1675.5,No
5804-HYIEZ,Male,52,70,Yes,Fiber optic,Yes,Yes,0,3181.5,No
9919-FZDED,Male,18,72,Yes,DSL,Yes,Yes,0,2523.0,No
5934-TSSAU,Female,51,23,Yes,Fiber optic,No,No,1,2259.0,No
3486-KHMLI,Male,51,21,Yes,DOCSIS,No internet service,No internet service,1,741.0,No
4897-QSUYC,Female,22,1,Yes,DOCSIS,No internet service,No internet service,0,604.5,Yes
1084-UQCHV,Male,22,1,Yes,Fiber optic,No,No,2,2092.5,Yes
8290-YWKHZ,Female,43,32,Yes,Fiber optic,Yes,Yes,2,2796.0,Yes
2955-BJZHG,Male,43,17,Yes,Fiber optic,Yes,No,2,2425.5,Yes
3806-DXQOM,Female,37,4,No,DSL,No,No,2,1009.5,Yes
6784-XYJAE,Female,30,36,Yes,DSL,No,No,2,1674.0,No
3933-DQPWX,Female,21,50,No,DSL,No,No,0,1191.0,No
6661-EIPZC,Female,39,48,No,DSL,No,No,0,885.0,No
8957-THMOA,Female,23,50,Yes,DOCSIS,No internet service,No internet service,1,604.5,No
2251-PYLPB,Male,64,72,Yes,DSL,No,Yes,1,2386.5,No
5555-RNPGT,Male,55,10,Yes,DOCSIS,No internet service,No internet service,2,744.0,No
1057-FOGLZ,Female,37,18,Yes,DOCSIS,No internet service,No internet service,2,589.5,No
9300-RENDD,Male,24,1,Yes,Fiber optic,Yes,No,2,2398.5,Yes
0761-AETCS,Female,56,1,Yes,DOCSIS,No internet service,No internet service,1,579.0,Yes
8087-LGYHQ,Male,18,9,Yes,Fiber optic,Yes,Yes,1,2821.5,No
4137-BTIKL,Male,38,2,Yes,Fiber optic,No,Yes,0,2722.5,No
2190-BCXEC,Female,64,40,Yes,Fiber optic,No,No,0,2365.5,No
6227-FBDXH,Male,28,69,Yes,Fiber optic,Yes,Yes,0,2985.0,No
2153-MREFK,Female,19,37,Yes,Fiber optic,No,Yes,1,2976.0,Yes
2911-WDXMV,Male,41,18,Yes,Fiber optic,No,No,2,2416.5,No
7206-PQBBZ,Male,31,11,Yes,Fiber optic,No,No,2,2106.0,No
3106-ULWFW,Female,24,8,Yes,Fiber optic,No,Yes,1,2556.0,Yes
0925-VYDLG,Female,41,3,Yes,Fiber optic,No,No,2,2257.5,Yes
4547-FZJWE,Male,19,55,Yes,DSL,No,Yes,0,1783.5,No
7422-WNBTY,Male,62,33,Yes,Fiber optic,No,Yes,2,2800.5,No
0842-IWYCP,Female,60,46,Yes,DSL,No,No,0,1348.5,No
3521-HTQTV,Male,35,34,Yes,DOCSIS,No internet service,No internet service,1,783.0,No
3744-ZBHON,Female,19,3,Yes,DOCSIS,No internet service,No internet service,0,606.0,No
3373-DIUUN,Male,21,30,Yes,DOCSIS,No internet service,No internet service,1,637.5,No
8383-SGHJU,Female,55,33,Yes,DSL,No,No,2,1782.0,No
7607-QKKTJ,Male,37,45,Yes,Fiber optic,No,Yes,0,2850.0,No
7707-PYBBH,Male,36,40,Yes,DSL,No,No,2,1857.0,No
8984-HPEMB,Female,29,71,Yes,Fiber optic,Yes,Yes,0,3559.5,No
4349-GFQHK,Male,59,1,Yes,DSL,No,No,0,1630.5,Yes
4139-DETXS,Female,44,72,No,DSL,Yes,Yes,2,1933.5,No
9779-DPNEJ,Female,52,22,Yes,Fiber optic,No,Yes,2,2404.5,No
9805-FILKB,Male,44,46,Yes,DOCSIS,No internet service,No internet service,2,606.0,No
5793-YOLJN,Female,59,55,Yes,DOCSIS,No internet service,No internet service,1,630.0,No
0673-IGUQO,Male,30,1,Yes,DOCSIS,No internet service,No internet service,0,613.5,No
4123-FCVCB,Female,39,12,Yes,DSL,Yes,Yes,1,2275.5,No
8819-IMISP,Male,54,31,Yes,Fiber optic,No,No,1,2413.5,No
7802-EFKNY,Male,63,5,No,DSL,No,No,0,748.5,Yes
8311-UEUAB,Female,35,67,Yes,DSL,Yes,Yes,1,2265.0,No
5858-EAFCZ,Male,64,1,Yes,DSL,No,No,0,1333.5,No
8035-BUYVG,Male,18,40,No,DSL,No,No,1,1270.5,Yes
1163-ONYEY,Male,23,41,Yes,DSL,Yes,No,2,2236.5,No
9787-XVQIU,Male,28,1,Yes,Fiber optic,No,No,0,2259.0,Yes
8945-MUQUF,Male,28,51,Yes,Fiber optic,Yes,No,2,2844.0,Yes
5656-MJEFC,Male,20,42,No,DSL,Yes,No,0,1444.5,No
6082-OQFBA,Male,21,23,Yes,DOCSIS,No internet service,No internet service,1,589.5,No
8051-HJRLT,Female,23,1,Yes,Fiber optic,No,No,1,2116.5,Yes
8974-OVACP,Female,32,1,Yes,DOCSIS,No internet service,No internet service,1,604.5,No
4010-YLMVT,Female,20,56,Yes,Fiber optic,Yes,Yes,2,3198.0,No
1379-FRVEB,Male,34,15,Yes,Fiber optic,Yes,No,0,2730.0,No
8612-GXIDD,Male,28,12,Yes,DOCSIS,No internet service,No internet service,1,762.0,No
6288-CHQJB,Female,62,54,Yes,DSL,No,Yes,1,2098.5,No
8160-HOWOX,Female,56,7,Yes,DSL,Yes,Yes,1,2005.4999999999998,No
3023-GFLBR,Female,35,33,Yes,Fiber optic,No,Yes,2,2584.5,Yes
6648-INWPS,Male,29,16,Yes,DOCSIS,No internet service,No internet service,1,604.5,No
4223-BKEOR,Female,22,21,Yes,DSL,No,Yes,2,1945.4999999999998,No
4079-VTGLK,Male,36,30,Yes,DSL,Yes,Yes,1,2245.5,No
1763-WQFUK,Male,20,3,Yes,DSL,No,No,2,1515.0,No
1391-UBDAR,Male,49,11,Yes,Fiber optic,No,No,2,2187.0,No
8894-JVDCV,Female,35,62,Yes,Fiber optic,Yes,Yes,0,3451.5,No
2023-VQFDL,Male,64,18,Yes,DOCSIS,No internet service,No internet service,2,570.0,No
1345-GKDZZ,Male,48,6,Yes,DOCSIS,No internet service,No internet service,1,586.5,No
2014-MKGMH,Female,34,46,Yes,Fiber optic,Yes,Yes,0,3033.0,No
5628-FCGYG,Male,63,21,Yes,Fiber optic,No,Yes,0,2523.0,No
2560-WBWXF,Male,58,68,Yes,DOCSIS,No internet service,No internet service,0,724.5,No
0248-IPDFW,Female,38,1,Yes,DSL,No,No,1,1503.0,No
7978-DKUQH,Female,42,25,Yes,Fiber optic,No,No,0,2238.0,No
4335-UPJSI,Female,24,24,Yes,DOCSIS,No internet service,No internet service,1,592.5,No
0524-IAVZO,Female,57,30,Yes,Fiber optic,No,Yes,1,2550.0,Yes
2737-YNGYW,Female,44,2,Yes,Fiber optic,No,Yes,2,2416.5,Yes
1784-EZDKJ,Male,28,51,Yes,Fiber optic,Yes,Yes,2,3204.0,No
9297-FVVDH,Female,35,57,Yes,DSL,Yes,Yes,1,2535.0,No
8007-YYPWD,Female,42,15,Yes,DOCSIS,No internet service,No internet service,1,751.5,No
7101-HRBLJ,Female,58,72,Yes,DSL,Yes,Yes,1,2511.0,No
5159-YFPKQ,Female,57,2,Yes,Fiber optic,No,No,2,2274.0,Yes
6635-CPNUN,Male,35,28,Yes,Fiber optic,Yes,No,0,2898.0,No
4021-RQSNY,Male,28,29,Yes,Fiber optic,Yes,Yes,2,2955.0,Yes
5453-YBTWV,Male,63,70,Yes,Fiber optic,Yes,No,2,3033.0,No
5039-LZRQT,Female,60,13,Yes,DOCSIS,No internet service,No internet service,2,606.0,No
2931-VUVJN,Female,51,59,Yes,Fiber optic,No,No,2,2821.5,No
9061-TIHDA,Male,23,13,Yes,Fiber optic,Yes,Yes,2,2857.5,Yes
8699-ASUFO,Male,60,7,Yes,Fiber optic,No,No,2,2232.0,Yes
6418-PIQSP,Female,29,62,Yes,DSL,Yes,Yes,0,2430.0,No
8220-OCUFY,Female,30,21,Yes,DSL,No,No,0,1807.5,No
3995-WFCSM,Female,20,2,Yes,DSL,No,Yes,1,1825.5,No
1895-QTKDO,Female,41,1,Yes,DSL,No,No,2,1318.5,No
2038-OEQZH,Male,52,4,Yes,Fiber optic,No,Yes,0,2581.5,No
1178-PZGAB,Female,51,19,Yes,DOCSIS,No internet service,No internet service,0,607.5,No
7927-AUXBZ,Female,24,30,Yes,Fiber optic,Yes,No,1,2554.5,Yes
2626-VEEWG,Male,50,67,Yes,DOCSIS,No internet service,No internet service,0,582.0,No
2878-RMWXY,Male,52,72,Yes,Fiber optic,No,Yes,0,3079.5,No
1657-DYMBM,Male,40,53,Yes,DOCSIS,No internet service,No internet service,1,597.0,No
7311-MQJCH,Female,41,5,Yes,DOCSIS,No internet service,No internet service,0,586.5,No
7375-WMVMT,Male,19,71,Yes,Fiber optic,No,Yes,1,2865.0,No
1136-XGEQU,Female,22,50,Yes,DSL,Yes,Yes,2,2524.5,No
2530-FMFXO,Male,24,56,Yes,Fiber optic,Yes,Yes,0,3096.0,No
6844-DZKRF,Male,30,2,Yes,DSL,No,No,2,1506.0,No
4695-WJZUE,Female,35,2,Yes,Fiber optic,No,Yes,2,2656.5,Yes
7619-ODSGN,Male,21,24,Yes,DSL,No,No,1,1642.5,Yes
5970-GHJAW,Male,52,46,Yes,DOCSIS,No internet service,No internet service,2,598.5,No
8879-XUAHX,Male,45,71,Yes,Fiber optic,Yes,Yes,2,3487.5,No
3689-MOZGR,Female,64,29,No,DSL,No,No,0,936.0,No
4195-PNGZS,Male,25,69,Yes,DOCSIS,No internet service,No internet service,0,733.5,No
5003-XZWWO,Male,36,71,Yes,DSL,Yes,Yes,1,2526.0,No
3988-RQIXO,Female,56,1,Yes,Fiber optic,Yes,Yes,2,2739.0,Yes
7622-FWGEW,Male,31,56,Yes,DSL,Yes,Yes,1,2569.5,No
6922-NCEDI,Male,49,56,Yes,DOCSIS,No internet service,No internet service,0,636.0,No
2514-GINMM,Male,48,1,Yes,Fiber optic,Yes,No,0,2385.0,Yes
9891-NQDBD,Female,42,28,Yes,DOCSIS,No internet service,No internet service,1,766.5,No
6131-IUNXN,Female,47,19,Yes,DOCSIS,No internet service,No internet service,0,606.0,No
8548-AWOFC,Male,32,66,Yes,DSL,No,Yes,2,1915.5,No
9798-DRYDS,Female,18,17,Yes,DSL,No,No,2,1858.5,No
8532-UEFWH,Male,54,52,Yes,DOCSIS,No internet service,No internet service,1,772.5,No
6296-DDOOR,Female,47,19,Yes,DSL,Yes,No,2,1746.0,No
7951-VRDVK,Female,28,36,Yes,DSL,Yes,Yes,0,2575.5,No
5931-FLJJF,Male,55,7,Yes,Fiber optic,No,No,0,2103.0,Yes
4815-YOSUK,Male,27,72,Yes,Fiber optic,No,Yes,0,3147.0,No
2659-VXMWZ,Male,37,67,Yes,Fiber optic,Yes,Yes,1,3339.0,Yes
0380-NEAVX,Male,49,34,Yes,Fiber optic,Yes,Yes,2,2995.5,No
3207-OYBWH,Male,58,57,Yes,Fiber optic,No,Yes,0,2857.5,Yes
4285-GYRQC,Female,30,7,Yes,Fiber optic,Yes,No,0,2587.5,Yes
7216-EWTRS,Female,41,1,Yes,Fiber optic,Yes,Yes,2,3024.0,Yes
4365-MSDYN,Male,36,8,Yes,DOCSIS,No internet service,No internet service,0,586.5,No
7036-TYDEC,Female,50,69,Yes,Fiber optic,Yes,Yes,0,3120.0,No
5802-ADBRC,Female,63,50,Yes,Fiber optic,Yes,Yes,1,3132.0,No
8076-FEZKJ,Male,32,10,Yes,DOCSIS,No internet service,No internet service,1,585.0,No
5197-YPYBZ,Female,52,12,Yes,DOCSIS,No internet service,No internet service,0,757.5,No
8337-MSSXB,Female,26,14,Yes,Fiber optic,No,Yes,1,2589.0,Yes
4312-GVYNH,Female,50,70,No,DSL,No,Yes,1,1495.5,No
8495-LJDFO,Female,44,64,Yes,Fiber optic,Yes,Yes,0,3268.5,No
0839-JTCUD,Female,28,66,Yes,DSL,Yes,Yes,0,2697.0,No
5494-WOZRZ,Female,55,71,Yes,DSL,Yes,Yes,1,2460.0,No
1302-UHBDD,Male,29,20,Yes,Fiber optic,Yes,Yes,0,2698.5,No
2234-EOFPT,Male,64,72,Yes,DSL,Yes,Yes,0,2380.5,No
8619-IJNDK,Female,48,71,Yes,DSL,No,No,1,1921.5,No
8378-LKJAF,Male,60,38,Yes,Fiber optic,Yes,Yes,2,3034.5,No
8182-BJDSI,Female,33,28,Yes,Fiber optic,No,Yes,0,2698.5,Yes
2528-HFYZX,Male,54,17,Yes,Fiber optic,No,No,0,2293.5,Yes
1153-GNOLC,Male,19,33,No,DSL,Yes,No,1,1173.0,No
3298-QEICA,Female,44,23,No,DSL,No,No,0,1038.0,No
0788-DXBFY,Male,34,58,Yes,DOCSIS,No internet service,No internet service,2,586.5,No
3597-YASZG,Female,44,70,Yes,Fiber optic,Yes,Yes,2,3133.5,No
3496-LFSZU,Male,43,4,Yes,Fiber optic,No,No,2,2115.0,No
5242-UOWHD,Male,45,45,Yes,DOCSIS,No internet service,No internet service,2,610.5,No
2482-CZGBB,Male,50,10,Yes,Fiber optic,No,No,1,2100.0,Yes
6479-SZPLM,Male,36,36,Yes,DOCSIS,No internet service,No internet service,0,583.5,No
8097-VBQTZ,Male,54,54,Yes,DSL,Yes,No,1,2097.0,No
4500-HKANN,Male,41,23,Yes,DSL,No,No,2,1791.0,No
9917-KWRBE,Female,34,41,Yes,DSL,Yes,No,2,2350.5,No
3420-ZDBMA,Male,29,5,Yes,Fiber optic,No,No,2,2143.5,No
2212-LYASK,Male,20,27,No,DSL,No,Yes,2,1375.5,No
1393-IMKZG,Female,58,1,Yes,Fiber optic,Yes,Yes,2,2875.5,No
8069-RHUXK,Female,47,67,No,DSL,No,No,0,1071.0,No
3398-GCPMU,Female,23,72,Yes,DSL,Yes,Yes,2,2686.5,No
2908-WGAXL,Female,25,56,Yes,DOCSIS,No internet service,No internet service,2,748.5,No
3378-AJRAO,Male,62,44,Yes,DOCSIS,No internet service,No internet service,1,745.5,No
1013-QCWAM,Female,35,66,Yes,Fiber optic,Yes,Yes,1,3024.0,No
0866-QLSIR,Female,25,34,Yes,DSL,No,No,0,1932.0000000000002,Yes
6050-FFXES,Female,21,69,Yes,Fiber optic,Yes,Yes,0,3160.5,No
7181-BQYBV,Female,33,1,Yes,Fiber optic,Yes,Yes,1,3073.5,Yes
0362-RAOQO,Female,57,40,Yes,DOCSIS,No internet service,No internet service,1,589.5,No
9554-DFKIC,Male,33,30,Yes,DSL,No,No,0,1633.5,No
5527-ACHSO,Female,51,11,Yes,DSL,Yes,Yes,2,2115.0,No
0829-DDVLK,Female,33,15,Yes,DOCSIS,No internet service,No internet service,1,603.0,No
1399-UBQIU,Male,24,11,Yes,DSL,Yes,Yes,2,2080.5,No
1813-JLKWR,Female,40,64,Yes,DOCSIS,No internet service,No internet service,2,594.0,No
0336-PIKEI,Male,42,72,Yes,DSL,Yes,No,0,2232.0,No
7322-OCWHC,Male,23,72,Yes,Fiber optic,No,No,0,2791.5,No
9537-VHDTA,Female,18,1,Yes,DSL,No,No,1,1536.0,No
4957-TIALW,Female,30,15,Yes,DSL,No,No,1,1967.9999999999998,No
2054-PJOCK,Female,50,60,Yes,DSL,Yes,Yes,2,2416.5,No
9150-HEPMB,Male,35,56,Yes,DSL,No,No,1,1581.0,No
9030-QGZNL,Female,25,8,Yes,DOCSIS,No internet service,No internet service,2,625.5,No
6204-IEUXJ,Female,42,3,Yes,Fiber optic,No,No,1,2403.0,Yes
3126-WQMGH,Female,30,49,Yes,DSL,No,No,0,1564.5,No
4529-CKBCL,Female,57,2,Yes,Fiber optic,Yes,No,2,2406.0,Yes
2506-CLAKW,Female,19,6,Yes,Fiber optic,No,Yes,0,2944.5,Yes
7176-WRTNX,Male,43,70,Yes,Fiber optic,Yes,Yes,1,3448.5,No
1583-IHQZE,Male,39,12,Yes,Fiber optic,Yes,Yes,0,3388.5,Yes
5732-IKGQH,Male,26,52,Yes,Fiber optic,Yes,Yes,1,3133.5,No
9239-GZHZE,Female,34,72,Yes,Fiber optic,Yes,Yes,0,3409.5,No
7205-BAIAD,Female,32,40,Yes,DOCSIS,No internet service,No internet service,0,618.0,No
0151-ONTOV,Female,57,1,Yes,Fiber optic,No,No,0,2127.0,Yes
4140-MUHUG,Female,53,3,Yes,Fiber optic,Yes,No,0,2605.5,Yes
0093-EXYQL,Female,24,40,Yes,Fiber optic,Yes,Yes,0,2746.5,No
8064-RAVOH,Male,21,1,Yes,DSL,No,No,2,1495.5,No
0219-QAERP,Male,24,30,Yes,DOCSIS,No internet service,No internet service,2,594.0,No
0320-JDNQG,Male,47,23,Yes,Fiber optic,Yes,Yes,2,2995.5,Yes
7180-PISOG,Male,25,1,Yes,Fiber optic,No,No,0,2235.0,Yes
9168-INPSZ,Female,47,44,Yes,Fiber optic,Yes,Yes,2,3124.5,No
3571-RFHAR,Male,49,65,Yes,Fiber optic,Yes,Yes,1,3274.5,Yes
0015-UOCOJ,Female,38,7,Yes,DSL,No,No,1,1446.0,No
5334-AFQJB,Male,46,72,Yes,DOCSIS,No internet service,No internet service,1,753.0,No
2754-SDJRD,Female,52,8,Yes,Fiber optic,Yes,Yes,1,3004.5,No
9578-VRMNM,Female,23,16,Yes,DSL,No,Yes,0,1956.0,Yes
1587-FKLZB,Male,25,66,Yes,Fiber optic,Yes,Yes,2,2985.0,Yes
6140-QNRQQ,Male,53,1,Yes,Fiber optic,No,No,1,2146.5,Yes
8963-JLGJT,Male,22,3,Yes,DSL,No,No,1,1677.0,No
4307-KTUMW,Male,32,53,Yes,Fiber optic,No,Yes,2,2817.0,Yes
1465-LNTLJ,Male,25,8,Yes,DSL,No,Yes,2,1932.0000000000002,No
5440-FLBQG,Male,27,69,Yes,Fiber optic,Yes,Yes,2,3252.0,Yes
2135-DQWAQ,Female,22,5,Yes,Fiber optic,Yes,No,2,2559.0,No
4056-QHXHZ,Female,61,72,Yes,Fiber optic,Yes,Yes,0,3223.5,No
7470-MCQTK,Female,39,13,No,DSL,Yes,Yes,1,1462.5,Yes
7488-MXJIV,Female,43,4,Yes,Fiber optic,Yes,No,2,2569.5,Yes
7401-JIXNM,Female,59,54,Yes,DSL,Yes,Yes,1,2739.0,No
9339-FIIJL,Male,38,72,Yes,DSL,Yes,Yes,2,2578.5,No
2027-FECZV,Male,32,12,Yes,Fiber optic,Yes,Yes,0,3201.0,Yes
2672-DZUOY,Male,30,1,No,DSL,No,No,1,754.5,Yes
4706-DGAHW,Male,33,1,Yes,DSL,No,No,1,1356.0,No
3870-MQAMG,Female,63,54,Yes,Fiber optic,Yes,Yes,2,3310.5,Yes
6670-MFRPK,Male,37,69,Yes,Fiber optic,No,No,0,2376.0,No
6177-PEVRA,Female,61,48,Yes,DSL,No,No,1,1665.0,No
4800-CZMPC,Female,31,48,Yes,Fiber optic,Yes,Yes,1,3097.5,Yes
4813-HQMGZ,Female,26,8,Yes,Fiber optic,No,Yes,2,2707.5,No
7579-KKLOE,Male,49,71,Yes,DSL,Yes,Yes,1,2737.5,No
7377-DMMRI,Male,56,2,Yes,DSL,No,No,1,1434.0,Yes
8402-EIVQS,Male,55,67,Yes,Fiber optic,Yes,Yes,1,3027.0,No
4947-DSMXK,Male,20,34,Yes,Fiber optic,Yes,Yes,0,2931.0,No
7245-NIIWQ,Female,37,3,Yes,Fiber optic,No,No,0,2095.5,No
0002-ORFBO,Female,64,9,Yes,DSL,Yes,No,0,1967.9999999999998,No
3324-OIRTO,Male,42,71,Yes,Fiber optic,Yes,Yes,2,3139.5,No
5414-OFQCB,Male,45,57,Yes,Fiber optic,Yes,No,1,2713.5,No
4967-WPNCF,Male,48,72,No,DSL,Yes,Yes,1,1911.0,No
8552-OBVRU,Female,32,48,Yes,Fiber optic,Yes,Yes,2,3135.0,No
8499-BRXTD,Male,27,18,Yes,DOCSIS,No internet service,No internet service,1,603.0,No
